file,id,status,createdBy,curriculum,stem
drafts/4f3e76f8-6432-4cfc-a8d4-4b9b7f5761d6.json,4f3e76f8-6432-4cfc-a8d4-4b9b7f5761d6,draft,ai,General Paediatrics,"During developmental surveillance, a clinician wants to make sure the early history is not overlooked. Which item from the birth history is explicitly supported as relevant to ask about?"
drafts/4f686009-7ef5-4478-bd4d-28f52bb63420.json,4f686009-7ef5-4478-bd4d-28f52bb63420,draft,manual,Community-based Paediatrics,"Under the NDIS scheme in Australia, what is the requirement for children under the age of $7$ to receive support?"
drafts/4fcefd5c-7ae6-4280-b8c8-5d55f55f2c03.json,4fcefd5c-7ae6-4280-b8c8-5d55f55f2c03,draft,ai,Emergency Paediatrics,"During review of a febrile young infant, the team describes a dysregulated host response to infection causing life-threatening organ dysfunction. Which term matches the note definition?"
drafts/5007fa1f-5ac2-4706-86e3-5c0b43be5a20.json,5007fa1f-5ac2-4706-86e3-5c0b43be5a20,draft,manual,Paediatric Sub-specialties,Which of the following is considered a 'less common' symptom of cannabis withdrawal according to the provided chart?
drafts/508976fa-ea54-427f-be88-fad03c49b9b4.json,508976fa-ea54-427f-be88-fad03c49b9b4,draft,manual,Paediatric Surgery,"For a baby born with ambiguous external genitalia, what is the critical first step in management according to the presentation?"
drafts/508cb8c0-1384-4348-9225-b33a2ff4f42b.json,508cb8c0-1384-4348-9225-b33a2ff4f42b,draft,ai,Emergency Paediatrics,A drowsy child with suspected DKA is retching repeatedly. Which bedside step is specifically mentioned to reduce immediate risk?
drafts/5092c2fc-76bf-4eec-b499-1f798712d581.json,5092c2fc-76bf-4eec-b499-1f798712d581,draft,manual,Paediatric Sub-specialties,Which of the following is an example of a non-$\text{IgE}$ mediated food allergy?
drafts/50f9a668-92c6-4c0f-87a6-bafbe592040b.json,50f9a668-92c6-4c0f-87a6-bafbe592040b,draft,manual,Emergency Paediatrics,Which of the following best describes the clinical definition of a birthmark according to the source material?
drafts/5128df66-2560-4e91-aaa7-14c31b2bced3.json,5128df66-2560-4e91-aaa7-14c31b2bced3,draft,manual,Paediatric Sub-specialties,"According to the PEDIG studies mentioned in the source, what is the maximum recommended daily duration for patching the stronger eye to treat amblyopia?"
drafts/513c450a-9775-4768-a15e-9c7cffd00d9d.json,513c450a-9775-4768-a15e-9c7cffd00d9d,draft,ai,Paediatric Sub-specialties,"A child is found to have a murmur that continues throughout systole and diastole. The consultant reminds the team that a persistent pressure gradient causing continuous flow between vascular compartments can explain this pattern. Besides patent ductus arteriosus, which option from the source pack is another listed cause?"
drafts/513d5400-4e99-46d0-8b20-9689e922facc.json,513d5400-4e99-46d0-8b20-9689e922facc,draft,manual,Paediatric Surgery,What is the primary purpose of 'meshing' a split thickness skin graft?
drafts/52122564-d2cf-448d-8e84-fff14b6b9d48.json,52122564-d2cf-448d-8e84-fff14b6b9d48,draft,manual,Paediatric Surgery,What is the surgical principle behind the Soave procedure for Hirschsprung's disease?
drafts/5299c3cc-68f0-44ea-9a2f-b6b4eb1c7806.json,5299c3cc-68f0-44ea-9a2f-b6b4eb1c7806,draft,ai,Paediatric Sub-specialties,A 5-year-old boy has recurrent infections and the team is discussing whether the issue is a disorder of white cell function. Which option is listed in the notes in the same category as chronic granulomatous disease and neutrophil adhesion disorders?
drafts/52c3dc79-3ca6-475b-a33b-d79f7e41bc2c.json,52c3dc79-3ca6-475b-a33b-d79f7e41bc2c,draft,manual,Paediatric Sub-specialties,"In a child with a restrictive diet, such as those with autism, which neurological presentation is most specifically associated with a deficiency in Vitamin $B_{12}$?"
drafts/53a0596a-983e-44ae-97fa-5ee1e4e3d575.json,53a0596a-983e-44ae-97fa-5ee1e4e3d575,draft,ai,Paediatric Surgery,"A 7-year-old boy presents after a splash burn to the anterior trunk and upper arm. The estimated burn size is 11% body surface area, and he is haemodynamically stable. Based on the source pack, how should this burn be classified?"
drafts/53bc3e6b-5150-4772-8454-53617d530709.json,53bc3e6b-5150-4772-8454-53617d530709,draft,manual,Community-based Paediatrics,Which statement is true regarding the use of stimulant medication for ADHD?
drafts/5544534c-8c98-47f0-821d-8a9293f35ec4.json,5544534c-8c98-47f0-821d-8a9293f35ec4,draft,manual,Paediatric Surgery,"According to the presentation, what proportion of children who visit the emergency department for abdominal pain will typically require hospitalization?"
drafts/5568aa5d-e351-4239-b87b-9cf30a793591.json,5568aa5d-e351-4239-b87b-9cf30a793591,draft,manual,Paediatric Sub-specialties,Which screening question is part of the CRAFT tool?
drafts/5633d7ec-6db4-4183-98af-b366585c4bc2.json,5633d7ec-6db4-4183-98af-b366585c4bc2,draft,ai,General Paediatrics,"During handover, an intern suggests replacing a gastroenteritis-related fluid deficit completely over the next 8 hours because the child looks tired. According to the notes, what is the standard timeframe for replacing the deficit?"
drafts/568a8902-86d7-49f7-b7fd-f7d806223f7e.json,568a8902-86d7-49f7-b7fd-f7d806223f7e,draft,manual,Paediatric Surgery,What percentage of children with SCFE are considered pathologically obese?
drafts/56a87af2-bec0-432d-925c-6b752dd77dc3.json,56a87af2-bec0-432d-925c-6b752dd77dc3,draft,manual,Paediatric Surgery,Which of the following factors most significantly increases the likelihood that a pediatric fracture will successfully remodel?
drafts/56cf4635-23d0-4afc-a755-ce437bbcc160.json,56cf4635-23d0-4afc-a755-ce437bbcc160,draft,manual,Paediatric Surgery,Which imaging modality is considered the gold standard for reliably diagnosing hypertrophic pyloric stenosis?
drafts/575cfc80-ce05-4901-ac7b-e09df1b4cd8a.json,575cfc80-ce05-4901-ac7b-e09df1b4cd8a,draft,ai,Community-based Paediatrics,A junior doctor in a community clinic becomes concerned about possible maltreatment after a consultation. She opens the Mandatory Reporter's Guide to help structure her next step. Which statement best describes the role of the guide in the source pack?
drafts/57baa579-b982-4978-892c-eb3c3d68a47e.json,57baa579-b982-4978-892c-eb3c3d68a47e,draft,manual,Paediatric Surgery,What is the recommended pharmacological treatment for the pain associated with transient synovitis?
drafts/57be6382-4dca-4316-8ab7-bb5a8a71200a.json,57be6382-4dca-4316-8ab7-bb5a8a71200a,draft,manual,Adolescent Medicine,"According to the source material, which term is preferred over 'disease' when discussing long-term health conditions in adolescents?"
drafts/582e57d7-7c3c-49ce-ad71-b14f808b9610.json,582e57d7-7c3c-49ce-ad71-b14f808b9610,draft,ai,General Paediatrics,"A writer argues that because page 20 contains detailed obesity material, the same PDF likely contains detailed BRUE and SIDS material elsewhere, so drafting those items is acceptable. What is the best critique of this argument?"
drafts/58b15e43-e314-4eb4-ab4b-c3c2fb5ba180.json,58b15e43-e314-4eb4-ab4b-c3c2fb5ba180,draft,ai,Paediatric Sub-specialties,A junior doctor is trying to distinguish the first-episode plan from the relapse plan in steroid-sensitive nephrotic syndrome. Which feature most specifically points to the relapse pathway in the source pack?
drafts/58fd46e0-31fc-462a-ba48-a3e0937e159d.json,58fd46e0-31fc-462a-ba48-a3e0937e159d,draft,ai,Paediatric Sub-specialties,"A 4-year-old with nephrotic syndrome is grossly oedematous. If fluid restriction is used, which approximate daily amount is given in the source pack for younger children?"
drafts/5991c1c1-68fb-4de1-a201-903297e81934.json,5991c1c1-68fb-4de1-a201-903297e81934,draft,ai,Paediatric Sub-specialties,A registrar receives a genomic result first and then re-examines the child to see whether the physical findings match that result. Which term from the notes best describes this process?
drafts/59f4b11f-9a4c-4f1c-beb1-cce0a5c8df77.json,59f4b11f-9a4c-4f1c-beb1-cce0a5c8df77,draft,ai,Paediatric Surgery,"In the same child with traumatic haemorrhage, which statement best explains why inotropes are not the priority when fluid resuscitation has not restored circulation?"
drafts/5a37bd8d-89cf-43f6-bb26-63c41b27e821.json,5a37bd8d-89cf-43f6-bb26-63c41b27e821,draft,ai,Paediatric Sub-specialties,"An infant has a rounded area of consolidation on chest X-ray. According to the notes, why can pneumonia appear round in infants?"
drafts/5af22090-e12f-4ccd-9c28-008f9219dcd5.json,5af22090-e12f-4ccd-9c28-008f9219dcd5,draft,manual,Paediatric Surgery,The 'football sign' on a neonatal abdominal X-ray is indicative of which condition?
drafts/5af33a8b-59dd-43e8-9609-be4b679cb6eb.json,5af33a8b-59dd-43e8-9609-be4b679cb6eb,draft,manual,Paediatric Sub-specialties,Which of the following statements about $\text{IgE}$-mediated food allergy is true regarding its clinical presentation?
drafts/5bc9a5f8-916c-4b80-b2b7-5275ef516798.json,5bc9a5f8-916c-4b80-b2b7-5275ef516798,draft,ai,Paediatric Sub-specialties,A toddler presents with noisy breathing during an acute respiratory illness. Which bedside finding most strongly localises the problem to the lower airway?
drafts/5c2624af-b743-40f9-b1a4-268af469cfaf.json,5c2624af-b743-40f9-b1a4-268af469cfaf,draft,manual,Community-based Paediatrics,"According to the source material, why is it critical to use $\text{BMI}$-for-age charts rather than just visual assessment?"
drafts/5c9bb4ff-8346-4a5d-a21d-fb64f2357068.json,5c9bb4ff-8346-4a5d-a21d-fb64f2357068,draft,ai,Paediatric Sub-specialties,A 5-year-old is brought to an Australian GP clinic after putting a dried bean into the external ear canal. Which feature of this object is the strongest reason it should be removed urgently?
drafts/5ca29586-8a0d-4ae5-b105-ffa88fe325e2.json,5ca29586-8a0d-4ae5-b105-ffa88fe325e2,draft,manual,Adolescent Medicine,What is the relationship between sleep duration and risk-taking behavior in adolescents?
drafts/5cad78a2-7bcc-4cff-a90f-c57f93b83eba.json,5cad78a2-7bcc-4cff-a90f-c57f93b83eba,draft,ai,Paediatric Sub-specialties,A registrar is comparing common left-to-right shunt lesions during bedside teaching. Which pairing of lesion and shunt level is correctly matched to the provided source pack?
drafts/5d003fc2-1fb3-4524-8fbb-460cf98848bb.json,5d003fc2-1fb3-4524-8fbb-460cf98848bb,draft,manual,General Paediatrics,Which of the following is a characteristic feature of a normal thymus on a pediatric chest X-ray?
drafts/5d80eb20-8bf0-4548-9aa9-15487c0c2707.json,5d80eb20-8bf0-4548-9aa9-15487c0c2707,draft,manual,Paediatric Sub-specialties,Why is the presence of a button battery in the nose considered an urgent surgical emergency?
drafts/5d8a7a8a-b11c-42d1-9038-ab045fd715f8.json,5d8a7a8a-b11c-42d1-9038-ab045fd715f8,draft,manual,Community-based Paediatrics,Why is the prompt treatment of impetigo specifically emphasized in Australian Aboriginal and Torres Strait Islander communities?
drafts/5dd6185b-9e7d-4fcd-b8b6-804f6fcdd0bc.json,5dd6185b-9e7d-4fcd-b8b6-804f6fcdd0bc,draft,manual,Paediatric Sub-specialties,"According to the provided material, what is the approximate incidence of major malformations in liveborn babies?"
drafts/5de8f1e1-a6c9-4ed4-9ecc-5301d96bb40c.json,5de8f1e1-a6c9-4ed4-9ecc-5301d96bb40c,draft,manual,Paediatric Sub-specialties,How does the eye involvement in HLA-B27 associated arthritis differ from that seen in ANA-positive oligoarticular JIA?
drafts/5e0cd26c-1298-419f-b8b3-163079b619a3.json,5e0cd26c-1298-419f-b8b3-163079b619a3,draft,ai,Paediatric Sub-specialties,An 8-year-old child with a very restrictive diet develops **progressive spastic paraparesis**. Which potentially **vitamin-responsive** explanation should be considered from the allowed source pack?
drafts/5e43f20c-ec69-45d1-a74b-507c053fcba6.json,5e43f20c-ec69-45d1-a74b-507c053fcba6,draft,ai,Paediatric Sub-specialties,"A parent asks whether warm oil will soothe a child with a painful, tender outer ear canal. Based on the notes, which reply is best?"
drafts/5e531725-c64a-4733-8acb-3fd2e9489fc3.json,5e531725-c64a-4733-8acb-3fd2e9489fc3,draft,manual,Paediatric Sub-specialties,What is the recommended diagnostic approach for Functional Neurological Disorders (FND) in children and adolescents?
drafts/5e7151e5-57ae-4d9b-ba74-2fa33b6031aa.json,5e7151e5-57ae-4d9b-ba74-2fa33b6031aa,draft,ai,General Paediatrics,Which symptom pattern is most consistent with lactose intolerance in the provided source pack?
drafts/5e8a7676-d3cb-4266-b9ae-6920b32bc8a3.json,5e8a7676-d3cb-4266-b9ae-6920b32bc8a3,draft,manual,Paediatric Sub-specialties,Which of the following best describes the components that contribute to a child's head circumference (OFC)?
drafts/5f89b4db-04ff-40d8-8638-232efb793b35.json,5f89b4db-04ff-40d8-8638-232efb793b35,draft,ai,General Paediatrics,"A 6-year-old has chronic diarrhoea. On history, the stools are described as clearly fatty. Which term best describes this stool pattern?"
drafts/5fa75037-0ed8-4e94-bd53-b357d28ea216.json,5fa75037-0ed8-4e94-bd53-b357d28ea216,draft,manual,Paediatric Sub-specialties,"What is a distinguishing characteristic of a ""disruption"" compared to other types of congenital anomalies?"
drafts/5fc3ac14-1fe0-4a8c-a5ef-fd98e39d7dc0.json,5fc3ac14-1fe0-4a8c-a5ef-fd98e39d7dc0,draft,ai,Adolescent Medicine,Parents of a 12-year-old ask how to set limits without damaging independence. Which advice best matches the parenting approach described in the notes?
drafts/6007c78d-c503-4a2c-bca3-56b64e0ca900.json,6007c78d-c503-4a2c-bca3-56b64e0ca900,draft,ai,General Paediatrics,A clinician is trying to decide whether a child's presentation is more likely to represent normal variation or a broader inherited concern. Which family history detail from the source pack is the strongest reason to avoid simple reassurance alone?
drafts/6096545f-4a5c-412b-acf3-da075ac61e57.json,6096545f-4a5c-412b-acf3-da075ac61e57,draft,ai,Paediatric Sub-specialties,"A paediatric registrar has identified the lumbar puncture interspace and is ready to advance the needle in a stable school-aged child. According to the notes, which technique is most appropriate once the needle is inserted?"
drafts/60ec3cf9-9664-48b5-860d-7480aa0d5135.json,60ec3cf9-9664-48b5-860d-7480aa0d5135,draft,ai,Adolescent Medicine,"A 17-year-old is brought to the ED after smoking cannabis. He is anxious, says ""nothing feels real,"" and believes people nearby are watching him. Which explanation best fits the notes?"
drafts/610d1563-e0c2-43dd-8099-4434adb416a7.json,610d1563-e0c2-43dd-8099-4434adb416a7,draft,ai,Paediatric Sub-specialties,"Which clinical scenario best fits an **acquired** paediatric heart disease pattern from the source pack, rather than a congenital lesion?"
drafts/6136d19c-f189-42bc-8a30-2c902c20758b.json,6136d19c-f189-42bc-8a30-2c902c20758b,draft,ai,Paediatric Surgery,"During a focused history for acute abdominal pain, which group of symptoms is specifically listed under **systemic symptoms** in the notes?"
